fid,cngmeters,x,y
"1",116400,-3330649.1067794994,340671.0150419257
"1",116500,-3330561.8561509345,340683.7644133609
"1",116600,-3330561.8561509345,340783.7644133609
"1",116700,-3330557.1197270504,340879.0279894767
"1",116800,-3330457.1197270504,340879.0279894767
"1",116900,-3330357.1197270504,340879.0279894767
"1",117000,-3330257.1197270504,340879.0279894767
"1",117100,-3330157.1197270504,340879.0279894767
"1",117200,-3330057.1197270504,340879.0279894767
"1",117300,-3330041.8237820570,340963.7320444834
"1",117400,-3329961.1262008259,340983.0344632523
"1",117500,-3329937.8173082815,340906.3433557966
"1",117600,-3329865.1326746014,340879.0279894767
"1",117700,-3329833.8108345061,340947.7061493814
"1",117800,-3329769.1391483769,340983.0344632523
"1",117900,-3329669.1391483769,340983.0344632523
"1",118000,-3329625.7978869551,340926.3757246741
"1",118100,-3329573.1456221524,340879.0279894767
"1",118200,-3329521.7914131796,340927.6737805038
"1",118300,-3329477.1520959279,340983.0344632523
"1",118400,-3329417.7849394041,341023.6673067283
"1",118500,-3329381.1585697033,341087.0409370277
"1",118600,-3329281.1585697033,341087.0409370277
"1",118700,-3329209.7719918531,341058.4275148781
"1",118800,-3329185.1650434788,340983.0344632523
"1",118900,-3329105.7655180776,341003.6349378509
"1",119000,-3329089.1715172543,341087.0409370277
"1",119100,-3329001.7590443022,341099.6284640754
"1",119200,-3328993.1779910298,341191.0474108032
"1",119300,-3328897.7525705267,341186.4728313065
"1",119400,-3328897.1844648053,341087.0409370277
"1",119500,-3328797.1844648053,341087.0409370277
"1",119600,-3328793.7460967512,341183.6025689735
"1",119700,-3328793.7460967512,341283.6025689735
"1",119800,-3328705.1974123563,341295.0538845787
"1",119900,-3328605.1974123563,341295.0538845787
"1",120000,-3328585.7331492002,341375.5896214225
"1",120100,-3328585.7331492002,341475.5896214225
"1",120200,-3328513.2103599077,341503.0668321298
"1",120300,-3328481.7266754247,341571.5831476470
"1",120400,-3328417.2168336827,341607.0733059052
"1",120500,-3328317.2168336827,341607.0733059052
"1",120600,-3328273.7137278738,341663.5702000960
"1",120700,-3328273.7137278738,341763.5702000960
"1",120800,-3328225.2297812337,341815.0862534562
"1",120900,-3328169.7072540983,341859.5637263205
"1",121000,-3328129.2362550097,341919.0927272317
"1",121100,-3328065.7007803223,341955.5572525446
"1",121200,-3328033.2427287851,342023.0992010072
"1",121300,-3327961.6943065468,342051.5507787691
"1",121400,-3327961.6943065468,342151.5507787691
"1",121500,-3327941.2556763361,342231.1121485582
"1",121600,-3327841.2556763361,342231.1121485582
"1",121700,-3327753.6813589958,342243.5378312181
"1",121800,-3327753.6813589958,342343.5378312181
"1",121900,-3327753.6813589958,342443.5378312181
"1",122000,-3327753.2750976626,342543.1315698847
"1",122100,-3327653.2750976626,342543.1315698847
"1",122200,-3327553.2750976626,342543.1315698847
"1",122300,-3327545.6684114449,342635.5248836671
"1",122400,-3327545.6684114449,342735.5248836671
"1",122500,-3327545.6684114449,342835.5248836671
"1",122600,-3327545.6684114449,342935.5248836671
"1",122700,-3327545.6684114449,343035.5248836671
"1",122800,-3327545.6684114449,343135.5248836671
"1",122900,-3327614.0228825742,343167.1704125377
"1",123000,-3327649.6748852204,343231.5184098917
"1",123100,-3327589.3333616420,343271.1768863132
"1",123200,-3327545.6684114449,343327.5119361162
"1",123300,-3327597.9969874723,343375.1833600888
"1",123400,-3327649.6748852204,343423.5054623407
"1",123500,-3327649.6748852204,343523.5054623407
"1",123600,-3327609.3657305194,343583.1963076397
"1",123700,-3327509.3657305194,343583.1963076397
"1",123800,-3327409.3657305194,343583.1963076397
"1",123900,-3327337.6554638939,343611.4860410142
"1",124000,-3327337.6554638939,343711.4860410142
"1",124100,-3327317.3786780704,343791.2092551907
"1",124200,-3327233.6489901184,343807.4795672387
"1",124300,-3327221.3851518459,343895.2157289663
"1",124400,-3327121.3851518459,343895.2157289663
"1",124500,-3327021.3851518459,343895.2157289663
"1",124600,-3326921.6295687919,343895.4601459123
"1",124700,-3326921.6295687919,343995.4601459123
"1",124800,-3326825.3916256214,343999.2222027417
"1",124900,-3326817.6230950165,344091.4536721368
"1",125000,-3326729.3980993968,344103.2286765172
"1",125100,-3326713.6166212410,344187.4471983613
"1",125200,-3326633.4045731723,344207.2351502927
"1",125300,-3326533.4045731723,344207.2351502927
"1",125400,-3326433.4045731723,344207.2351502927
"1",125500,-3326401.5971999145,344275.4277770348
"1",125600,-3326337.4110469478,344311.2416240682
"1",125700,-3326297.5907261390,344371.4213032594
"1",125800,-3326241.4175207233,344415.2480978437
"1",125900,-3326141.4175207233,344415.2480978437
"1",126000,-3326041.4175207233,344415.2480978437
"1",126100,-3325985.5713048126,344459.4018819329
"1",126200,-3325945.4239944988,344519.2545716192
"1",126300,-3325845.4239944988,344519.2545716192
"1",126400,-3325777.5583572616,344551.3889343819
"1",126500,-3325777.5583572616,344651.3889343819
"1",126600,-3325753.4369420498,344727.2675191702
"1",126700,-3325653.4369420498,344727.2675191702
"1",126800,-3325569.5454097106,344743.3759868309
"1",126900,-3325569.5454097106,344843.3759868309
"1",127000,-3325561.4498896007,344935.2804667212
"1",127100,-3325465.5389359351,344939.3695130555
"1",127200,-3325465.4563633762,345039.2869404967
"1",127300,-3325365.4563633762,345039.2869404967
"1",127400,-3325265.4563633762,345039.2869404967
"1",127500,-3325257.5259883841,345131.3565655045
"1",127600,-3325169.4628371517,345143.2934142722
"1",127700,-3325153.5195146087,345227.3500917290
"1",127800,-3325153.5195146087,345327.3500917290
"1",127900,-3325077.4757847032,345351.3063618233
"1",128000,-3324977.4757847032,345351.3063618233
"1",128100,-3324945.5065670577,345419.3371441780
"1",128200,-3324945.5065670577,345519.3371441780
"1",128300,-3324885.4887322537,345559.3193093742
"1",128400,-3324841.5000932822,345615.3306704025
"1",128500,-3324789.4952060292,345663.3257831497
"1",128600,-3324737.4936195067,345711.3241966270
"1",128700,-3324693.5016798051,345767.3322569252
"1",128800,-3324633.4871457312,345807.3177228516
"1",128900,-3324633.4871457312,345907.3177228516
"1",129000,-3324601.5146273561,345975.3452044762
"1",129100,-3324501.5146273561,345975.3452044762
"1",129200,-3324401.5146273561,345975.3452044762
"1",129300,-3324321.4677244048,345995.2983015251
"1",129400,-3324305.5211011316,346079.3516782517
"1",129500,-3324205.5211011316,346079.3516782517
"1",129600,-3324113.4547768533,346087.2853539736
"1",129700,-3324109.5275749071,346183.3581520272
"1",129800,-3324009.5275749071,346183.3581520272
"1",129900,-3324009.4483030778,346283.2788801982
"1",130000,-3323913.5340486825,346287.3646258027
"1",130100,-3323813.5340486825,346287.3646258027
"1",130200,-3323713.5340486825,346287.3646258027
"1",130300,-3323613.5340486825,346287.3646258027
"1",130400,-3323593.4224079759,346367.2529850962
"1",130500,-3323517.5405224580,346391.3710995782
"1",130600,-3323489.4159342004,346463.2465113207
"1",130700,-3323421.5469962335,346495.3775733537
"1",130800,-3323321.5469962335,346495.3775733537
"1",130900,-3323221.5469962335,346495.3775733537
"1",131000,-3323177.3965128739,346551.2270899943
"1",131100,-3323125.5534700090,346599.3840471292
"1",131200,-3323025.5534700090,346599.3840471292
"1",131300,-3322969.3835653230,346643.2141424433
"1",131400,-3322929.5599437845,346703.3905209047
"1",131500,-3322865.3770915475,346739.2076686678
"1",131600,-3322833.5664175600,346807.3969946802
"1",131700,-3322733.5664175600,346807.3969946802
"1",131800,-3322633.5664175600,346807.3969946802
"1",131900,-3322553.3576702210,346827.1882473413
"1",132000,-3322553.3576702210,346927.1882473413
"1",132100,-3322553.3576702210,347027.1882473413
"1",132200,-3322545.5858388864,347119.4164160067
"1",132300,-3322449.3511964455,347123.1817735659
"1",132400,-3322449.3511964455,347223.1817735659
"1",132500,-3322449.3511964455,347323.1817735659
"1",132600,-3322449.3511964455,347423.1817735659
"1",132700,-3322541.0971326781,347431.4358373332
"1",132800,-3322553.3576702210,347519.1752997904
"1",132900,-3322553.3576702210,347619.1752997904
"1",133000,-3322633.0841851272,347639.4487848842
"1",133100,-3322733.0841851272,347639.4487848842
"1",133200,-3322833.0841851272,347639.4487848842
"1",133300,-3322865.3770915475,347707.1558784639
"1",133400,-3322929.0777113517,347743.4552586597
"1",133500,-3323029.0777113517,347743.4552586597
"1",133600,-3323129.0777113517,347743.4552586597
"1",133700,-3323177.3965128739,347795.1364571374
"1",133800,-3323225.0712375762,347847.4617324352
"1",133900,-3323325.0712375762,347847.4617324352
"1",134000,-3323385.4094604249,347887.1235095865
"1",134100,-3323349.7541570491,347951.4682062107
"1",134200,-3323281.4029866494,347983.1170358110
"1",134300,-3323309.0453424742,348055.4746799862
"1",134400,-3323385.4094604249,348079.1105620355
"1",134500,-3323385.4094604249,348179.1105620355
"1",134600,-3323385.4094604249,348279.1105620355
"1",134700,-3323385.4094604249,348379.1105620355
"1",134800,-3323385.4094604249,348479.1105620355
"1",134900,-3323385.4094604249,348579.1105620355
"1",135000,-3323385.4094604249,348679.1105620355
"1",135100,-3323385.4094604249,348779.1105620355
"1",135200,-3323385.4094604249,348879.1105620355
"1",135300,-3323293.8253685795,348887.5264701902
"1",135400,-3323281.4029866494,348975.1040882600
"1",135500,-3323197.8318423550,348991.5329439657
"1",135600,-3323097.8318423550,348991.5329439657
"1",135700,-3323073.3900390984,349067.0911407090
"1",135800,-3323001.8383161305,349095.5394177412
"1",135900,-3322901.8383161305,349095.5394177412
"1",136000,-3322865.3770915475,349159.0781931581
"1",136100,-3322805.8447899059,349199.5458915167
"1",136200,-3322761.3706177720,349255.0717193826
"1",136300,-3322709.8512636814,349303.5523652922
"1",136400,-3322657.3641439965,349256.0394849774
"1",136500,-3322613.8577374574,349199.5458915167
"1",136600,-3322553.3576702210,349239.0458242805
"1",136700,-3322517.8642112329,349303.5523652922
"1",136800,-3322449.3511964455,349335.0393505050
"1",136900,-3322421.8706850084,349407.5588390677
"1",137000,-3322345.3447226700,349431.0328767295
"1",137100,-3322325.8771587838,349511.5653128432
"1",137200,-3322241.3382488945,349527.0264029540
"1",137300,-3322241.3382488945,349627.0264029540
"1",137400,-3322248.7863914543,349719.5782603942
"1",137500,-3322345.3447226700,349723.0199291785
"1",137600,-3322345.3447226700,349823.0199291785
"1",137700,-3322345.3447226700,349923.0199291785
"1",137800,-3322345.3447226700,350023.0199291785
"1",137900,-3322436.7669701278,350031.5976817207
"1",138000,-3322449.3511964455,350119.0134554031
"1",138100,-3322449.3511964455,350219.0134554031
"1",138200,-3322449.3511964455,350319.0134554031
"1",138300,-3322449.3511964455,350419.0134554031
"1",138400,-3322449.3511964455,350519.0134554031
"1",138500,-3322516.7346012504,350551.6300505982
"1",138600,-3322553.3576702210,350615.0069816276
"1",138700,-3322553.3576702210,350715.0069816276
"1",138800,-3322553.3576702210,350815.0069816276
"1",138900,-3322553.3576702210,350915.0069816276
"1",139000,-3322506.0066342936,350967.6559457002
"1",139100,-3322449.3511964455,351011.0005078521
"1",139200,-3322449.3511964455,351111.0005078521
"1",139300,-3322449.3511964455,351211.0005078521
"1",139400,-3322418.0260556201,351279.6753670267
"1",139500,-3322345.3447226700,351306.9940340766
"1",139600,-3322345.3447226700,351406.9940340766
"1",139700,-3322345.3447226700,351506.9940340766
"1",139800,-3322345.3447226700,351606.9940340766
"1",139900,-3322334.0519507220,351695.7012621287
"1",140000,-3322241.3382488945,351688.4149639562
"1",140100,-3322238.0584244975,351591.6947883532
"1",140200,-3322138.0584244975,351591.6947883532
"1",140300,-3322137.3317751191,351690.9681389747
"1",140400,-3322137.3317751191,351790.9681389747
"1",140500,-3322137.3317751191,351890.9681389747
"1",140600,-3322137.3317751191,351990.9681389747
"1",140700,-3322054.0843195994,352007.7206834552
"1",140800,-3322033.3253013436,352086.9616651992
"1",140900,-3322033.3253013436,352186.9616651992
"1",141000,-3322033.3253013436,352286.9616651992
"1",141100,-3321966.1037409259,352319.7401047817
"1",141200,-3321929.3188275681,352382.9551914237
"1",141300,-3321929.3188275681,352482.9551914237
"1",141400,-3321929.3188275681,352582.9551914237
"1",141500,-3321878.1231622528,352631.7595261082
"1",141600,-3321825.3123537926,352678.9487176482
"1",141700,-3321782.1296360283,352735.7659998837
"1",141800,-3321721.3058800171,352774.9422438727
"1",141900,-3321721.3058800171,352874.9422438727
"1",142000,-3321690.1425835793,352943.7789474347
"1",142100,-3321590.1425835793,352943.7789474347
"1",142200,-3321513.2929324661,352966.9292963217
"1",142300,-3321513.2929324661,353066.9292963217
"1",142400,-3321513.2929324661,353166.9292963217
"1",142500,-3321502.1620049058,353255.7983687612
"1",142600,-3321402.1620049058,353255.7983687612
"1",142700,-3321305.2799849152,353258.9163487708
"1",142800,-3321305.2799849152,353358.9163487708
"1",142900,-3321305.2799849152,353458.9163487708
"1",143000,-3321305.2799849152,353558.9163487708
"1",143100,-3321214.1814262322,353567.8177900877
"1",143200,-3321114.1814262322,353567.8177900877
"1",143300,-3321097.2670373642,353650.9034012198
"1",143400,-3321097.2670373642,353750.9034012198
"1",143500,-3321022.1943737832,353775.8307376387
"1",143600,-3320993.2605635887,353846.8969274443
"1",143700,-3320926.2008475587,353879.8372114142
"1",143800,-3320889.2540898132,353942.8904536688
"1",143900,-3320889.2540898132,354042.8904536688
"1",144000,-3320834.2137951097,354087.8501589652
"1",144100,-3320785.2476160377,354138.8839798933
"1",144200,-3320785.2476160377,354238.8839798933
"1",144300,-3320742.2267426606,354295.8631065162
"1",144400,-3320642.2267426606,354295.8631065162
"1",144500,-3320577.2346684868,354330.8710323423
"1",144600,-3320577.2346684868,354430.8710323423
"1",144700,-3320577.2346684868,354530.8710323423
"1",144800,-3320554.2461639871,354607.8825278427
"1",144900,-3320454.2461639871,354607.8825278427
"1",145000,-3320369.2217209358,354622.8580847914
"1",145100,-3320369.2217209358,354722.8580847914
"1",145200,-3320369.2217209358,354822.8580847914
"1",145300,-3320366.2655853136,354919.9019491692
"1",145400,-3320266.2655853136,354919.9019491692
"1",145500,-3320166.2655853136,354919.9019491692
"1",145600,-3320161.2087733843,355014.8451372399
"1",145700,-3320161.2087733843,355114.8451372399
"1",145800,-3320074.2785328645,355127.9148967202
"1",145900,-3320057.2022996088,355210.8386634644
"1",146000,-3319978.2850066400,355231.9213704957
"1",146100,-3319953.1958258334,355306.8321896889
"1",146200,-3319953.1958258334,355406.8321896889
"1",146300,-3319886.2979541910,355439.9343180467
"1",146400,-3319849.1893520579,355502.8257159135
"1",146500,-3319790.3044279665,355543.9407918222
"1",146600,-3319690.3044279665,355543.9407918222
"1",146700,-3319641.1764045069,355594.8127683625
"1",146800,-3319641.1764045069,355694.8127683625
"1",146900,-3319598.3173755175,355751.9537393732
"1",147000,-3319537.1699307314,355790.8062945870
"1",147100,-3319502.3238492929,355855.9602131487
"1",147200,-3319402.3238492929,355855.9602131487
"1",147300,-3319329.1569831804,355882.7933470360
"1",147400,-3319306.3303230684,355959.9666869242
"1",147500,-3319225.1505094049,355978.7868732605
"1",147600,-3319225.1505094049,356078.7868732605
"1",147700,-3319214.3432706194,356167.9796344752
"1",147800,-3319114.3432706194,356167.9796344752
"1",147900,-3319017.1375618540,356170.7739257096
"1",148000,-3319017.1375618540,356270.7739257096
"1",148100,-3318918.3497443954,356271.9861082507
"1",148200,-3318913.1310880785,356366.7674519341
"1",148300,-3318822.3562181704,356375.9925820262
"1",148400,-3318809.1246143030,356462.7609781586
"1",148500,-3318726.3626919463,356479.9990558017
"1",148600,-3318705.1181405275,356558.7545043831
"1",148700,-3318630.3691657213,356584.0055295772
"1",148800,-3318601.1116667520,356654.7480306076
"1",148900,-3318601.1116667520,356754.7480306076
"1",149000,-3318538.3821132728,356792.0184771282
"1",149100,-3318438.3821132728,356792.0184771282
"1",149200,-3318393.0987192011,356846.7350830566
"1",149300,-3318393.0987192011,356946.7350830566
"1",149400,-3318346.3950608238,357000.0314246792
"1",149500,-3318289.0922454256,357042.7286092812
"1",149600,-3318250.4015345993,357104.0378984547
"1",149700,-3318150.4015345993,357104.0378984547
"1",149800,-3318081.0792978746,357134.7156617302
"1",149900,-3318081.0792978746,357234.7156617302
"1",150000,-3318081.0792978746,357334.7156617302
"1",150100,-3318062.4209559257,357416.0573197812
"1",150200,-3317962.4209559257,357416.0573197812
"1",150300,-3317873.0663503236,357426.7027141792
"1",150400,-3317873.0663503236,357526.7027141792
"1",150500,-3317870.4339034767,357624.0702673322
"1",150600,-3317770.4339034767,357624.0702673322
"1",150700,-3317769.0598765481,357722.6962404037
"1",150800,-3317674.4403772522,357728.0767411077
"1",150900,-3317574.4403772522,357728.0767411077
"1",151000,-3317561.0469289972,357814.6832928527
"1",151100,-3317561.0469289972,357914.6832928527
"1",151200,-3317561.0469289972,358014.6832928527
"1",151300,-3317486.4597985786,358040.0961624342
"1",151400,-3317386.4597985786,358040.0961624342
"1",151500,-3317353.0339814462,358106.6703453018
"1",151600,-3317353.0339814462,358206.6703453018
"1",151700,-3317353.0339814462,358306.6703453018
"1",151800,-3317298.4792199051,358352.1155837607
"1",151900,-3317198.4792199051,358352.1155837607
"1",152000,-3317145.0210338952,358398.6573977508
"1",152100,-3317145.0210338952,358498.6573977508
"1",152200,-3317145.0210338952,358598.6573977508
"1",152300,-3317110.4986412316,358664.1350050872
"1",152400,-3317041.0145601197,358694.6509239753
"1",152500,-3317014.5051150071,358768.1414788627
"1",152600,-3316937.0080863442,358790.6444501998
"1",152700,-3316937.0080863442,358890.6444501998
"1",152800,-3316922.5180625580,358976.1544264137
"1",152900,-3316822.5180625580,358976.1544264137
"1",153000,-3316728.9951387933,358982.6315026488
"1",153100,-3316726.5245363335,359080.1609001892
"1",153200,-3316626.5245363335,359080.1609001892
"1",153300,-3316624.9886650178,359178.6250288734
"1",153400,-3316530.5310101090,359184.1673739647
"1",153500,-3316520.9821912423,359274.6185550979
"1",153600,-3316434.5374838845,359288.1738477402
"1",153700,-3316334.5374838845,359288.1738477402
"1",153800,-3316234.5374838845,359288.1738477402
"1",153900,-3316208.9627699153,359362.5991337709
"1",154000,-3316138.5439576600,359392.1803215157
"1",154100,-3316104.9562961399,359325.7679830359
"1",154200,-3316042.5504314355,359288.1738477402
"1",154300,-3315942.5504314355,359288.1738477402
"1",154400,-3315896.9433485889,359342.5667648935
"1",154500,-3315846.5569052109,359392.1803215157
"1",154600,-3315746.5569052109,359392.1803215157
"1",154700,-3315646.5569052109,359392.1803215157
"1",154800,-3315546.5569052109,359392.1803215157
"1",154900,-3315480.9174534869,359426.5408697916
"1",155000,-3315450.5633789864,359496.1867952912
"1",155100,-3315376.9109797115,359469.8391945663
"1",155200,-3315354.5698527619,359392.1803215157
"1",155300,-3315254.5698527619,359392.1803215157
"1",155400,-3315168.8980321605,359406.5085009141
"1",155500,-3315158.5763265374,359496.1867952912
"1",155600,-3315058.5763265374,359496.1867952912
"1",155700,-3314960.8850846095,359493.8780372192
"1",155800,-3314960.8850846095,359393.8780372192
"1",155900,-3314862.5828003129,359392.1803215157
"1",156000,-3314856.8786108340,359486.4761320367
"1",156100,-3314856.8786108340,359586.4761320367
"1",156200,-3314770.5957478639,359600.1932690667
"1",156300,-3314752.8721370585,359682.4696582612
"1",156400,-3314674.6022216394,359704.1997428422
"1",156500,-3314574.6022216394,359704.1997428422
"1",156600,-3314544.8591895076,359774.4567107102
"1",156700,-3314478.6086954148,359808.2062166177
"1",156800,-3314440.8527157321,359870.4502369347
"1",156900,-3314440.8527157321,359970.4502369347
"1",157000,-3314386.6216429658,360016.2191641687
"1",157100,-3314286.6216429658,360016.2191641687
"1",157200,-3314232.8397681811,360062.4372893838
"1",157300,-3314232.8397681811,360162.4372893838
"1",157400,-3314194.6345905168,360224.2321117197
"1",157500,-3314094.6345905168,360224.2321117197
"1",157600,-3314024.8268206301,360254.4243418328
"1",157700,-3313998.6410642928,360328.2385854952
"1",157800,-3313920.8203468546,360350.4178680573
"1",157900,-3313902.6475380678,360432.2450592707
"1",158000,-3313802.6475380678,360432.2450592707
"1",158100,-3313712.8073993037,360442.4049205063
"1",158200,-3313706.6540118437,360536.2515330462
"1",158300,-3313608.8009255282,360538.3984467308
"1",158400,-3313608.8009255282,360638.3984467308
"1",158500,-3313510.6604856192,360640.2580068217
"1",158600,-3313410.6604856192,360640.2580068217
"1",158700,-3313310.6604856192,360640.2580068217
"1",158800,-3313210.6604856192,360640.2580068217
"1",158900,-3313192.7750304262,360722.3725516289
"1",159000,-3313114.6669593947,360744.2644805972
"1",159100,-3313088.7685566507,360818.3660778534
"1",159200,-3313018.6734331702,360848.2709543727
"1",159300,-3312918.6734331702,360848.2709543727
"1",159400,-3312818.6734331702,360848.2709543727
"1",159500,-3312718.6734331702,360848.2709543727
"1",159600,-3312618.6734331702,360848.2709543727
"1",159700,-3312568.7361877733,360898.3337089760
"1",159800,-3312522.6799069457,360952.2774281482
"1",159900,-3312422.6799069457,360952.2774281482
"1",160000,-3312360.7232402219,360990.3207614245
"1",160100,-3312326.6863807212,361056.2839019237
"1",160200,-3312226.6863807212,361056.2839019237
"1",160300,-3312126.6863807212,361056.2839019237
"1",160400,-3312048.7038188954,361078.3013400981
"1",160500,-3312030.6928544967,361160.2903756992
"1",160600,-3311944.6973451199,361146.2858850758
"1",160700,-3311934.6993282721,361056.2839019237
"1",160800,-3311834.6993282721,361056.2839019237
"1",160900,-3311736.6843975689,361058.2689712206
"1",161000,-3311736.6843975689,361158.2689712206
"1",161100,-3311638.7058020476,361160.2903756992
"1",161200,-3311538.7058020476,361160.2903756992
"1",161300,-3311438.7058020476,361160.2903756992
"1",161400,-3311424.6649762425,361246.2495498942
"1",161500,-3311342.7122758231,361264.2968494747
"1",161600,-3311242.7122758231,361264.2968494747
"1",161700,-3311216.6520286915,361190.3570966062
"1",161800,-3311146.7187495986,361160.2903756992
"1",161900,-3311112.6455549160,361226.2171810167
"1",162000,-3311050.7252233741,361264.2968494747
"1",162100,-3310950.7252233741,361264.2968494747
"1",162200,-3310850.7252233741,361264.2968494747
"1",162300,-3310800.6261335895,361214.3959392591
"1",162400,-3310754.7316971496,361160.2903756992
"1",162500,-3310696.6196598141,361202.1783383638
"1",162600,-3310658.7381709251,361264.2968494747
"1",162700,-3310558.7381709251,361264.2968494747
"1",162800,-3310488.6067122631,361234.4283081366
"1",162900,-3310462.7446447005,361160.2903756992
"1",163000,-3310362.7446447005,361160.2903756992
"1",163100,-3310262.7446447005,361160.2903756992
"1",163200,-3310176.5872909366,361146.4477294630
"1",163300,-3310166.7511184760,361056.2839019237
"1",163400,-3310066.7511184760,361056.2839019237
"1",163500,-3309966.7511184760,361056.2839019237
"1",163600,-3309866.7511184760,361056.2839019237
"1",163700,-3309864.5678696102,360958.4671507895
"1",163800,-3309770.7575922515,360952.2774281482
"1",163900,-3309670.7575922515,360952.2774281482
"1",164000,-3309570.7575922515,360952.2774281482
"1",164100,-3309470.7575922515,360952.2774281482
"1",164200,-3309448.5419745082,360874.4930458914
"1",164300,-3309448.5419745082,360774.4930458914
"1",164400,-3309378.7705398025,360744.2644805972
"1",164500,-3309278.7705398025,360744.2644805972
"1",164600,-3309178.7705398025,360744.2644805972
"1",164700,-3309136.5225531817,360686.5124672179
"1",164800,-3309082.7770135780,360640.2580068217
"1",164900,-3308982.7770135780,360640.2580068217
"1",165000,-3308882.7770135780,360640.2580068217
"1",165100,-3308824.5031318553,360598.5318885444
"1",165200,-3308824.5031318553,360498.5318885444
"1",165300,-3308790.7899611290,360432.2450592707
"1",165400,-3308690.7899611290,360432.2450592707
"1",165500,-3308590.7899611290,360432.2450592707
"1",165600,-3308512.4837105284,360410.5513098713
"1",165700,-3308512.4837105284,360310.5513098713
"1",165800,-3308512.4837105284,360210.5513098713
"1",165900,-3308502.8093824554,360120.2256379442
"1",166000,-3308408.4772367529,360114.5577836468
"1",166100,-3308406.8158562309,360016.2191641687
"1",166200,-3308306.8158562309,360016.2191641687
"1",166300,-3308304.4707629774,359918.5642574223
"1",166400,-3308304.4707629774,359818.5642574223
"1",166500,-3308304.4707629774,359718.5642574223
"1",166600,-3308218.8352775574,359704.1997428422
"1",166700,-3308118.8352775574,359704.1997428422
"1",166800,-3308018.8352775574,359704.1997428422
"1",166900,-3307992.4513416509,359630.5836787487
"1",167000,-3307992.4513416509,359530.5836787487
"1",167100,-3307926.8482251083,359496.1867952912
"1",167200,-3307826.8482251083,359496.1867952912
"1",167300,-3307726.8482251083,359496.1867952912
"1",167400,-3307680.4319203245,359442.6031000752
"1",167500,-3307680.4319203245,359342.6031000752
"1",167600,-3307634.8611726593,359288.1738477402
"1",167700,-3307576.4254465490,359246.6095738507
"1",167800,-3307613.9832466631,359184.1673739647
"1",167900,-3307713.9832466631,359184.1673739647
"1",168000,-3307784.4383940999,359154.6225214016
"1",168100,-3307784.4383940999,359054.6225214016
"1",168200,-3307784.4383940999,358954.6225214016
"1",168300,-3307784.4383940999,358854.6225214016
"1",168400,-3307797.9573515612,358768.1414788627
"1",168500,-3307888.4448678754,358758.6289951771
"1",168600,-3307888.4448678754,358658.6289951771
"1",168700,-3307888.4448678754,358558.6289951771
"1",168800,-3307888.4448678754,358458.6289951771
"1",168900,-3307888.4448678754,358358.6289951771
"1",169000,-3307888.4448678754,358258.6289951771
"1",169100,-3307798.9647530671,358248.1091099852
"1",169200,-3307784.4383940999,358162.6354689526
"1",169300,-3307865.9055613568,358144.1026362097
"1",169400,-3307888.4448678754,358066.6419427281
"1",169500,-3307814.9906481695,358040.0961624342
"1",169600,-3307784.4383940999,357970.6484165036
"1",169700,-3307718.9971219450,357936.0896886587
"1",169800,-3307680.4319203245,357997.5244870383
"1",169900,-3307623.0035957205,358040.0961624342
"1",170000,-3307523.0035957205,358040.0961624342
"1",170100,-3307472.4189727735,357990.6807853810
"1",170200,-3307427.0100694960,357936.0896886587
"1",170300,-3307327.0100694960,357936.0896886587
"1",170400,-3307227.0100694960,357936.0896886587
"1",170500,-3307160.3995514470,357902.7002067075
"1",170600,-3307131.0165432715,357832.0832148832
"1",170700,-3307056.3930776715,357857.4597492834
"1",170800,-3307035.0230170470,357936.0896886587
"1",170900,-3306935.0230170470,357936.0896886587
"1",171000,-3306848.3801301206,357922.7325755849
"1",171100,-3306839.0294908225,357832.0832148832
"1",171200,-3306739.0294908225,357832.0832148832
"1",171300,-3306640.3671825696,357833.4209066305
"1",171400,-3306640.3671825696,357933.4209066305
"1",171500,-3306543.0359645979,357936.0896886587
"1",171600,-3306536.3607087941,357842.7649444624
"1",171700,-3306447.0424383734,357832.0832148832
"1",171800,-3306347.0424383734,357832.0832148832
"1",171900,-3306328.3477612431,357913.3885377530
"1",172000,-3306251.0489121489,357936.0896886587
"1",172100,-3306151.0489121489,357936.0896886587
"1",172200,-3306051.0489121489,357936.0896886587
"1",172300,-3305951.0489121489,357936.0896886587
"1",172400,-3305912.3218661412,357997.3626426511
"1",172500,-3305855.0553859244,358040.0961624342
"1",172600,-3305808.3153923657,358093.3561688756
"1",172700,-3305759.0618596999,358144.1026362097
"1",172800,-3305659.0618596999,358144.1026362097
"1",172900,-3305559.0618596999,358144.1026362097
"1",173000,-3305496.2959710392,358106.8685248703
"1",173100,-3305463.0683334754,358040.0961624342
"1",173200,-3305392.2894972637,358010.8749986458
"1",173300,-3305392.2894972637,357910.8749986458
"1",173400,-3305392.2894972637,357810.8749986458
"1",173500,-3305392.2894972637,357710.8749986458
"1",173600,-3305392.2894972637,357610.8749986458
"1",173700,-3305383.1007023528,357520.0637935567
"1",173800,-3305283.1007023528,357520.0637935567
"1",173900,-3305184.2765497128,357518.8879461967
"1",174000,-3305184.2765497128,357418.8879461967
"1",174100,-3305087.1071761283,357416.0573197812
"1",174200,-3304987.1071761283,357416.0573197812
"1",174300,-3304887.1071761283,357416.0573197812
"1",174400,-3304787.1071761283,357416.0573197812
"1",174500,-3304768.2506546108,357334.9138412987
